Date,Open,High,Low,Close,Adj Close,Volume
2015-04-30,288.0,309.0,286.0,294.1000061035156,256.90496826171875,22868893
2015-05-04,295.3500061035156,298.6000061035156,280.3500061035156,283.0,247.20875549316406,2035400
2015-05-05,283.0,289.8500061035156,279.20001220703125,285.54998779296875,249.43629455566406,1427091
2015-05-06,285.79998779296875,292.0,275.75,279.25,243.93301391601562,1432505
2015-05-07,276.75,283.79998779296875,273.1000061035156,275.1000061035156,240.30787658691406,836450
2015-05-08,276.95001220703125,283.0,276.95001220703125,281.0,245.46168518066406,486076
2015-05-11,282.45001220703125,285.0,278.8500061035156,279.95001220703125,244.5445098876953,423633
2015-05-12,280.0,280.6000061035156,261.04998779296875,261.79998779296875,228.68994140625,399348
2015-05-13,264.1000061035156,272.8999938964844,264.0,269.8999938964844,235.76553344726562,635630
2015-05-14,271.70001220703125,273.8999938964844,266.5,272.20001220703125,237.774658203125,206959
2015-05-15,274.75,275.54998779296875,265.5,267.54998779296875,233.7127227783203,182416
2015-05-18,268.95001220703125,281.0,268.20001220703125,278.6499938964844,243.4088897705078,379421
2015-05-19,279.70001220703125,294.79998779296875,275.29998779296875,288.8999938964844,252.36256408691406,1087895
2015-05-20,290.5,303.3999938964844,290.0,301.25,263.15069580078125,1585201
2015-05-21,302.0,303.5,290.79998779296875,292.5,255.50733947753906,547292
2015-05-22,293.45001220703125,295.3999938964844,288.0,290.29998779296875,253.58554077148438,307189
2015-05-25,290.3999938964844,303.0,288.8500061035156,297.20001220703125,259.6129150390625,902993
2015-05-26,305.0,328.70001220703125,299.8999938964844,320.1499938964844,279.6603088378906,3561776
2015-05-27,315.8999938964844,323.6000061035156,301.0,304.79998779296875,266.251708984375,1527300
2015-05-28,305.79998779296875,320.79998779296875,305.3999938964844,317.54998779296875,277.3891906738281,1229267
2015-05-29,316.1499938964844,321.0,307.1000061035156,309.3500061035156,270.2262268066406,627630
2015-06-01,308.8999938964844,312.3500061035156,305.6000061035156,306.54998779296875,267.78033447265625,313712
2015-06-02,308.75,313.6499938964844,298.5,301.1499938964844,263.0633239746094,485338
2015-06-03,301.25,304.75,275.75,284.75,248.73739624023438,471672
2015-06-04,286.45001220703125,292.95001220703125,280.20001220703125,289.8999938964844,253.23609924316406,354331
2015-06-05,289.8999938964844,299.70001220703125,286.20001220703125,290.45001220703125,253.7166290283203,752667
2015-06-08,291.0,292.95001220703125,283.45001220703125,285.29998779296875,249.21783447265625,256736
2015-06-09,285.0,291.6499938964844,282.6000061035156,289.79998779296875,253.14869689941406,254115
2015-06-10,289.0,294.29998779296875,288.0,289.45001220703125,252.84303283691406,192384
2015-06-11,290.75,292.29998779296875,284.0,285.3999938964844,249.30519104003906,222135
2015-06-12,284.25,288.0,282.25,283.25,247.42715454101562,214550
2015-06-15,283.0,291.75,283.0,289.95001220703125,253.27981567382812,217439
2015-06-16,290.04998779296875,294.3500061035156,288.1000061035156,292.8500061035156,255.81298828125,150693
2015-06-17,293.1499938964844,295.8999938964844,291.3999938964844,293.70001220703125,256.5555114746094,199630
2015-06-18,294.0,315.5,293.5,312.1000061035156,272.6285095214844,918950
