Date,Open,High,Low,Close,Adj Close,Volume
2012-01-02,33.525001525878906,34.0,33.5,33.775001525878906,30.450496673583984,3420
2012-01-03,34.0,34.25,33.625,33.92499923706055,30.585725784301758,5060
2012-01-04,33.75,34.04999923706055,33.650001525878906,33.92499923706055,30.585725784301758,6276
2012-01-05,33.92499923706055,34.95000076293945,33.92499923706055,34.54999923706055,31.149208068847656,12868
2012-01-06,34.17499923706055,34.95000076293945,34.150001525878906,34.79999923706055,31.374595642089844,28136
2012-01-09,34.5,35.75,34.400001525878906,35.625,32.11840057373047,31336
2012-01-10,35.75,36.29999923706055,35.125,36.150001525878906,32.59172058105469,27532
2012-01-11,35.900001525878906,36.25,35.57500076293945,36.20000076293945,32.63679885864258,6292
2012-01-12,36.0,36.375,35.67499923706055,36.099998474121094,32.5466423034668,7806
2012-01-13,36.75,37.0,36.0,36.67499923706055,33.06504440307617,9382
2012-01-16,36.29999923706055,37.125,35.525001525878906,36.724998474121094,33.11011505126953,14960
2012-01-17,37.25,37.32500076293945,36.125,36.974998474121094,33.33551025390625,19250
2012-01-18,36.5,37.349998474121094,36.25,37.125,33.47074890136719,9084
2012-01-19,37.0,37.224998474121094,36.54999923706055,37.0,33.35805130004883,28528
2012-01-20,37.07500076293945,37.75,36.974998474121094,37.54999923706055,33.853912353515625,31016
2012-01-23,37.25,37.45000076293945,36.5,37.150001525878906,33.493289947509766,10322
2012-01-24,37.25,37.5,36.775001525878906,37.275001525878906,33.60599136352539,25982
2012-01-25,37.04999923706055,37.900001525878906,37.04999923706055,37.54999923706055,33.853912353515625,19898
2012-01-27,37.54999923706055,39.125,37.349998474121094,38.95000076293945,35.11610794067383,114394
2012-01-30,39.75,40.5,37.82500076293945,38.67499923706055,34.86818313598633,49134
2012-01-31,38.5,39.42499923706055,38.07500076293945,39.125,35.273887634277344,39122
2012-02-01,39.375,39.45000076293945,38.75,39.224998474121094,35.36404037475586,18972
2012-02-02,39.75,40.0,39.0,39.29999923706055,35.431663513183594,17982
2012-02-03,39.025001525878906,39.5,38.5,39.275001525878906,35.409122467041016,45740
2012-02-06,39.400001525878906,39.849998474121094,39.04999923706055,39.650001525878906,35.74721908569336,21526
2012-02-07,40.0,40.5,38.75,38.974998474121094,35.13865280151367,26034
2012-02-08,38.5,39.099998474121094,38.099998474121094,38.32500076293945,34.55262756347656,14644
2012-02-09,38.57500076293945,38.599998474121094,37.75,38.275001525878906,34.5075569152832,7310
2012-02-10,38.125,39.75,37.70000076293945,39.150001525878906,35.29643249511719,58422
2012-02-13,39.0,40.75,38.650001525878906,39.400001525878906,35.521820068359375,91802
2012-02-14,39.0,40.42499923706055,38.75,40.0,36.062767028808594,115546
2012-02-15,40.0,40.07500076293945,39.5,40.0,36.062767028808594,43450
2012-02-16,39.625,40.5,39.525001525878906,40.025001525878906,36.08530044555664,30136
2012-02-17,40.0,41.75,39.82500076293945,41.25,37.189720153808594,90590
2012-02-21,41.0,42.400001525878906,41.0,41.82500076293945,37.70812225341797,57308
2012-02-22,42.0,42.099998474121094,41.32500076293945,41.95000076293945,37.82081985473633,64054
2012-02-23,41.900001525878906,42.224998474121094,41.5,41.5,37.41511535644531,41296
2012-02-24,41.525001525878906,41.70000076293945,40.5,41.375,37.302425384521484,40160
2012-02-27,41.5,41.650001525878906,40.70000076293945,41.42499923706055,37.347496032714844,60478
2012-02-28,41.025001525878906,42.375,41.025001525878906,41.625,37.52781677246094,26606
2012-02-29,41.5,42.0,41.5,41.650001525878906,37.550350189208984,4986
2012-03-01,41.54999923706055,41.75,41.5,41.724998474121094,37.61796188354492,11252
2012-03-02,41.5,42.0,41.150001525878906,41.974998474121094,37.84334945678711,17802
