Date,Open,High,Low,Close,Adj Close,Volume
2018-08-23,390.0,426.8999938964844,385.0,422.04998779296875,422.04998779296875,11600387
2018-08-24,418.0,420.0,401.75,406.79998779296875,406.79998779296875,785983
2018-08-27,406.0,406.0,395.0,400.25,400.25,411202
2018-08-28,397.1000061035156,408.0,395.0,395.79998779296875,395.79998779296875,370390
2018-08-29,395.79998779296875,400.0,389.0,392.75,392.75,212493
2018-08-30,388.0,392.0,373.1000061035156,380.3500061035156,380.3500061035156,296385
2018-08-31,380.1000061035156,389.0,375.95001220703125,384.95001220703125,384.95001220703125,256303
2018-09-03,386.5,387.8500061035156,380.29998779296875,381.1000061035156,381.1000061035156,80770
2018-09-04,378.04998779296875,382.0,375.04998779296875,380.29998779296875,380.29998779296875,162888
2018-09-05,378.0,380.0,373.3999938964844,376.1000061035156,376.1000061035156,183808
2018-09-06,375.0,395.0,375.0,382.6499938964844,382.6499938964844,106322
2018-09-07,385.0,388.6499938964844,384.0,385.25,385.25,144584
2018-09-10,383.0,383.0,375.29998779296875,376.1000061035156,376.1000061035156,83141
2018-09-11,376.1499938964844,380.8999938964844,376.0,378.1000061035156,378.1000061035156,79912
2018-09-12,378.0,378.20001220703125,360.45001220703125,371.6499938964844,371.6499938964844,135269
2018-09-14,369.1000061035156,373.54998779296875,366.0,367.6499938964844,367.6499938964844,53753
2018-09-17,367.6499938964844,367.6499938964844,358.45001220703125,360.1499938964844,360.1499938964844,293017
2018-09-18,359.1499938964844,362.0,356.0,357.45001220703125,357.45001220703125,64000
2018-09-19,358.0,359.75,342.0,351.45001220703125,351.45001220703125,152301
2018-09-21,348.0,355.95001220703125,294.8500061035156,332.70001220703125,332.70001220703125,159380
2018-09-24,325.0,331.0,271.04998779296875,292.45001220703125,292.45001220703125,615181
2018-09-25,281.75,297.6000061035156,258.6499938964844,276.54998779296875,276.54998779296875,254102
2018-09-26,279.6000061035156,331.8500061035156,279.6000061035156,326.1000061035156,326.1000061035156,447494
2018-09-27,324.70001220703125,327.8999938964844,295.0,301.20001220703125,301.20001220703125,204139
2018-09-28,302.1000061035156,307.95001220703125,285.6499938964844,293.3999938964844,293.3999938964844,289156
2018-10-01,286.0,300.0,275.0,295.3500061035156,295.3500061035156,72722
2018-10-03,293.0,295.95001220703125,285.0,289.95001220703125,289.95001220703125,156998
