Date,Open,High,Low,Close,Adj Close,Volume
2012-01-02,923.0,944.3499755859375,917.0,938.9000244140625,861.3871459960938,531425
2012-01-03,947.0,964.7000122070312,941.3499755859375,952.7999877929688,874.1394653320312,363198
2012-01-04,953.0,969.0,943.1500244140625,948.25,869.9652099609375,296634
2012-01-05,948.0,948.0,925.5999755859375,933.4500122070312,856.3870849609375,458779
2012-01-06,928.7000122070312,955.7999877929688,927.0,949.75,871.34130859375,349108
2012-01-09,949.9000244140625,975.0,948.0,971.0499877929688,890.8828735351562,430392
2012-01-10,981.0,993.0,977.25,986.3499755859375,904.9197387695312,356547
2012-01-11,988.5499877929688,995.0,972.2000122070312,987.9000244140625,906.3418579101562,433994
2012-01-12,984.7999877929688,1009.0,982.0499877929688,994.5,912.3968505859375,522575
2012-01-13,997.0,1009.2000122070312,974.0,977.0499877929688,896.3875122070312,516919
2012-01-16,970.0,1019.8499755859375,970.0,1008.0499877929688,924.8281860351562,781570
2012-01-17,1020.0,1120.0,1019.0999755859375,1108.3499755859375,1016.8477783203125,3155235
2012-01-18,1112.0,1144.8499755859375,1092.5,1101.800048828125,1010.838623046875,2781735
2012-01-19,1116.5,1135.0,1107.0,1129.949951171875,1036.6644287109375,857884
2012-01-20,1131.0,1135.0,1085.0,1103.5,1012.3980712890625,729324
2012-01-23,1084.0,1172.449951171875,1070.050048828125,1160.6500244140625,1064.830078125,2590616
2012-01-24,1167.4000244140625,1172.1500244140625,1128.0,1157.949951171875,1062.3529052734375,2008468
2012-01-25,1157.0,1198.0,1142.0,1180.75,1083.2706298828125,1776429
2012-01-27,1167.800048828125,1219.0,1159.699951171875,1210.6500244140625,1110.7021484375,951880
2012-01-30,1204.0,1226.0,1185.0,1193.300048828125,1094.78466796875,656597
2012-01-31,1198.0,1209.9000244140625,1167.6500244140625,1186.699951171875,1088.7294921875,1045424
2012-02-01,1190.0,1227.0,1183.0,1214.800048828125,1114.5093994140625,1040215
2012-02-02,1225.0,1233.449951171875,1204.199951171875,1217.6500244140625,1117.12451171875,619866
2012-02-03,1220.0,1254.0,1205.0,1240.8499755859375,1138.4090576171875,647744
2012-02-06,1250.0,1265.0,1235.5,1252.75,1149.3265380859375,560045
2012-02-07,1251.0,1262.0,1240.0,1246.949951171875,1144.00537109375,443305
2012-02-08,1248.0,1280.0,1245.449951171875,1266.5,1161.9412841796875,517183
2012-02-09,1259.75,1278.9000244140625,1255.1500244140625,1270.0,1165.1524658203125,541872
2012-02-10,1262.050048828125,1273.949951171875,1233.25,1244.5999755859375,1141.849365234375,631791
2012-02-13,1242.199951171875,1258.4000244140625,1215.25,1225.050048828125,1123.913330078125,639454
2012-02-14,1220.199951171875,1274.5,1220.199951171875,1267.699951171875,1163.0421142578125,899801
2012-02-15,1276.0,1324.9000244140625,1275.300048828125,1302.800048828125,1195.2445068359375,1011521
2012-02-16,1300.0,1375.0,1279.199951171875,1359.5999755859375,1247.3551025390625,1510728
2012-02-17,1359.0,1366.0999755859375,1318.050048828125,1321.550048828125,1212.44677734375,650578
2012-02-21,1317.050048828125,1337.050048828125,1295.199951171875,1309.75,1201.62060546875,665602
2012-02-22,1307.0,1329.300048828125,1281.050048828125,1306.3499755859375,1198.50146484375,510787
2012-02-23,1291.0,1307.3499755859375,1271.6500244140625,1279.4000244140625,1173.7762451171875,845227
2012-02-24,1290.0,1296.550048828125,1277.800048828125,1285.25,1179.1434326171875,375094
2012-02-27,1285.0999755859375,1290.0,1235.25,1257.0,1153.2257080078125,345310
2012-02-28,1263.5,1279.0,1243.050048828125,1269.5999755859375,1164.785400390625,741718
2012-02-29,1275.199951171875,1291.800048828125,1239.0,1254.800048828125,1151.207275390625,736509
2012-03-01,1267.9000244140625,1322.0,1247.75,1315.050048828125,1206.4832763671875,1543242
2012-03-02,1334.0,1336.699951171875,1306.6500244140625,1330.550048828125,1220.7034912109375,924123
2012-03-05,1320.699951171875,1333.9000244140625,1309.0999755859375,1315.199951171875,1206.62060546875,547959
2012-03-06,1302.0,1350.0,1300.3499755859375,1331.5999755859375,1221.6666259765625,662053
2012-03-07,1321.0999755859375,1329.9000244140625,1281.0,1308.550048828125,1200.519775390625,438170
2012-03-09,1320.0,1359.0,1320.0,1341.3499755859375,1230.612060546875,625544
2012-03-12,1351.0,1356.0,1328.699951171875,1337.25,1226.8504638671875,434638
2012-03-13,1345.0,1384.0,1345.0,1368.25,1255.2911376953125,863892
2012-03-14,1380.0,1399.699951171875,1366.550048828125,1371.9000244140625,1258.6397705078125,688965
2012-03-15,1365.0,1379.6500244140625,1355.0999755859375,1366.4000244140625,1253.593994140625,575251
2012-03-16,1352.25,1428.949951171875,1339.0,1374.3499755859375,1260.8875732421875,1604822
2012-03-19,1377.5,1378.800048828125,1353.1500244140625,1362.0999755859375,1249.648681640625,323100
2012-03-20,1362.0999755859375,1363.0,1328.5,1358.199951171875,1246.07080078125,471359
2012-03-21,1365.0,1372.9000244140625,1333.0,1363.199951171875,1250.6578369140625,841209
2012-03-22,1355.550048828125,1357.699951171875,1321.0999755859375,1330.300048828125,1220.474365234375,437399
2012-03-23,1320.050048828125,1320.5,1286.199951171875,1306.550048828125,1198.68505859375,806817
2012-03-26,1315.0,1322.300048828125,1290.4000244140625,1297.449951171875,1190.336181640625,696029
2012-03-27,1310.0,1310.25,1258.300048828125,1273.699951171875,1168.5467529296875,1138231
2012-03-28,1274.8499755859375,1294.949951171875,1254.0,1288.300048828125,1181.941650390625,584546
2012-03-29,1279.800048828125,1319.949951171875,1264.199951171875,1305.8499755859375,1198.0426025390625,918118
2012-03-30,1309.0,1356.5,1293.050048828125,1350.5,1239.0064697265625,650438
2012-04-02,1361.0,1364.199951171875,1332.0,1338.550048828125,1228.0433349609375,486296
2012-04-03,1345.0,1349.5999755859375,1303.9000244140625,1309.550048828125,1201.4373779296875,475271
2012-04-04,1309.550048828125,1337.800048828125,1306.8499755859375,1315.699951171875,1207.0794677734375,543772
2012-04-09,1305.0,1321.4000244140625,1275.0,1283.3499755859375,1177.400146484375,420584
2012-04-10,1282.0,1295.199951171875,1260.6500244140625,1275.800048828125,1170.4737548828125,534399
2012-04-11,1263.1500244140625,1285.0999755859375,1262.050048828125,1272.449951171875,1167.400146484375,401175
2012-04-12,1279.699951171875,1315.699951171875,1276.300048828125,1312.4000244140625,1204.0521240234375,671623
2012-04-13,1315.25,1350.0,1312.4000244140625,1322.75,1213.5474853515625,943900
2012-04-16,1312.550048828125,1352.8499755859375,1309.9000244140625,1342.300048828125,1231.483642578125,526324
2012-04-17,1394.800048828125,1394.800048828125,1326.4000244140625,1342.199951171875,1231.391845703125,583176
2012-04-18,1350.0,1366.699951171875,1345.050048828125,1352.5,1240.841552734375,642609
2012-04-19,1364.4000244140625,1401.4000244140625,1357.4000244140625,1391.25,1276.392578125,922582
2012-04-20,1392.25,1417.050048828125,1380.0,1390.699951171875,1275.8875732421875,816656
2012-04-23,1391.0999755859375,1408.0,1372.0999755859375,1377.550048828125,1263.823486328125,518905
2012-04-24,1375.0,1376.5999755859375,1349.75,1363.75,1251.1624755859375,270412
2012-04-25,1362.0999755859375,1389.0,1362.0999755859375,1382.0999755859375,1267.99755859375,593484
2012-04-26,1380.0,1399.0,1366.0999755859375,1381.949951171875,1267.8602294921875,762098
2012-04-27,1381.050048828125,1388.4000244140625,1374.1500244140625,1382.5,1268.3646240234375,429216
2012-04-30,1399.0,1399.0,1358.25,1371.8499755859375,1258.593994140625,956055
2012-05-02,1384.5,1384.5,1324.0,1332.9000244140625,1222.8594970703125,666676
2012-05-03,1329.800048828125,1329.800048828125,1284.0999755859375,1290.0,1183.5013427734375,662791
2012-05-04,1287.300048828125,1291.5,1260.949951171875,1281.300048828125,1175.5196533203125,644798
2012-05-07,1264.949951171875,1329.0,1254.0,1310.8499755859375,1202.6298828125,680698
2012-05-08,1324.0,1331.699951171875,1299.050048828125,1306.0,1198.1802978515625,632978
2012-05-09,1292.25,1312.0,1285.550048828125,1301.25,1193.822509765625,330149
