Date,Open,High,Low,Close,Adj Close,Volume
2012-01-02,143.0,143.85000610351562,139.5,141.0,131.5438690185547,36003
2012-01-03,143.0,143.0,140.25,142.25,132.71002197265625,37207
2012-01-04,142.5,144.1999969482422,141.0,142.0,132.476806640625,179857
2012-01-05,141.0,143.89999389648438,141.0,142.60000610351562,133.03656005859375,7188
2012-01-06,142.0,144.3000030517578,141.5,143.10000610351562,133.50302124023438,13289
2012-01-09,141.5,144.25,140.1999969482422,143.5500030517578,133.9228515625,9496
2012-01-10,143.0500030517578,147.0,143.0,144.4499969482422,134.762451171875,219083
2012-01-11,147.0,148.0,145.0,145.5,135.7420654296875,357380
2012-01-12,146.75,148.0,145.0500030517578,145.8000030517578,136.02194213867188,7461
2012-01-13,149.5,149.5,142.64999389648438,146.75,136.90823364257812,14046
2012-01-16,147.89999389648438,147.89999389648438,144.4499969482422,145.85000610351562,136.068603515625,201071
2012-01-17,147.0,148.0,145.35000610351562,146.8000030517578,136.9548797607422,27218
2012-01-18,148.8000030517578,148.8000030517578,145.60000610351562,145.9499969482422,136.16188049316406,10930
2012-01-19,145.1999969482422,147.1999969482422,145.1999969482422,146.35000610351562,136.53506469726562,83788
2012-01-20,146.0500030517578,148.3000030517578,144.14999389648438,144.9499969482422,135.22894287109375,55566
2012-01-23,145.0,146.0,143.0,145.14999389648438,135.41551208496094,30965
2012-01-24,144.0,147.8000030517578,139.14999389648438,140.39999389648438,130.9840850830078,134027
2012-01-25,140.0,142.0500030517578,139.5,140.0500030517578,130.6575469970703,249122
2012-01-27,140.0,142.0,135.60000610351562,136.85000610351562,127.67218017578125,84835
2012-01-30,136.85000610351562,139.0500030517578,135.9499969482422,136.6999969482422,127.5322494506836,91615
2012-01-31,138.0,138.0,134.5,134.89999389648438,125.85294342041016,137602
2012-02-01,135.89999389648438,135.89999389648438,133.8000030517578,134.1999969482422,125.19989776611328,89771
2012-02-02,135.39999389648438,136.39999389648438,133.64999389648438,134.9499969482422,125.89960479736328,480941
2012-02-03,135.0,139.39999389648438,135.0,136.5500030517578,127.39228057861328,238206
2012-02-06,138.5,147.0,136.5500030517578,145.25,135.5088348388672,829715
2012-02-07,147.89999389648438,147.89999389648438,141.89999389648438,143.35000610351562,133.7362518310547,401009
2012-02-08,144.0,147.4499969482422,142.0,146.3000030517578,136.48841857910156,852135
2012-02-09,147.89999389648438,147.89999389648438,144.1999969482422,146.4499969482422,136.6283416748047,113020
2012-02-10,147.5,147.5,143.0,143.5,133.87620544433594,64600
2012-02-13,143.5,145.35000610351562,139.0,143.89999389648438,134.24935913085938,178223
2012-02-14,143.0,145.5,141.0,144.39999389648438,134.71580505371094,29641
2012-02-15,143.0,154.6999969482422,142.5,149.14999389648438,139.14727783203125,419592
2012-02-16,149.5,153.0,148.5500030517578,151.64999389648438,141.4796142578125,83417
2012-02-17,153.75,153.75,147.0,147.8000030517578,137.88780212402344,68432
2012-02-21,149.0,151.75,147.0,148.85000610351562,138.86740112304688,78438
2012-02-22,150.0,152.0,148.0,150.0500030517578,139.98695373535156,722728
2012-02-23,149.0,151.5,148.0,150.1999969482422,140.12684631347656,47721
2012-02-24,151.4499969482422,153.4499969482422,147.10000610351562,150.0500030517578,139.98695373535156,37010
2012-02-27,151.0,152.0,149.0500030517578,150.3000030517578,140.2201690673828,79174
2012-02-28,149.9499969482422,152.5,148.60000610351562,151.14999389648438,141.01315307617188,144994
2012-02-29,151.0,153.14999389648438,149.0500030517578,152.0,141.80613708496094,67481
2012-03-01,150.10000610351562,153.39999389648438,150.10000610351562,151.25,141.10643005371094,27450
2012-03-02,151.6999969482422,153.5500030517578,150.3000030517578,153.10000610351562,142.8323516845703,43282
2012-03-05,151.0500030517578,154.89999389648438,149.60000610351562,152.89999389648438,142.64576721191406,189937
2012-03-06,151.0,157.89999389648438,150.64999389648438,154.3000030517578,143.95191955566406,99876
2012-03-07,154.25,155.0,152.10000610351562,154.10000610351562,143.7653045654297,32246
2012-03-09,153.0,159.14999389648438,152.0,156.8000030517578,146.28424072265625,91846
2012-03-12,157.0,159.0,156.0,158.3000030517578,147.68362426757812,26274
2012-03-13,158.39999389648438,159.5,157.0,158.60000610351562,147.96356201171875,76217
2012-03-14,159.9499969482422,159.9499969482422,156.75,158.6999969482422,148.0568389892578,26059
2012-03-15,157.0,159.60000610351562,157.0,159.10000610351562,148.4299774169922,47107
2012-03-16,159.10000610351562,159.9499969482422,158.5500030517578,159.0500030517578,148.38331604003906,21293
2012-03-19,157.5,159.1999969482422,157.0,157.14999389648438,146.61073303222656,46870
2012-03-20,156.0,157.0,155.0,155.60000610351562,145.16468811035156,8894
2012-03-21,158.6999969482422,158.6999969482422,153.60000610351562,155.9499969482422,145.49124145507812,31805
2012-03-22,155.10000610351562,158.75,155.10000610351562,156.9499969482422,146.4241485595703,49160
2012-03-23,159.4499969482422,159.5,155.0,157.75,147.1705322265625,21458
2012-03-26,157.0,161.0,155.10000610351562,159.89999389648438,149.17633056640625,111880
2012-03-27,162.8000030517578,164.75,159.0,163.4499969482422,152.48828125,74240
2012-03-28,161.0,165.4499969482422,161.0,165.0,153.93429565429688,61379
2012-03-29,164.89999389648438,174.39999389648438,162.5,171.14999389648438,159.67185974121094,130054
2012-03-30,174.0,179.6999969482422,168.0,176.89999389648438,165.03623962402344,418036
2012-04-02,180.0,180.0,171.35000610351562,172.5500030517578,160.97796630859375,52247
2012-04-03,172.0,174.39999389648438,165.64999389648438,166.9499969482422,155.75352478027344,315790
2012-04-04,166.5500030517578,168.60000610351562,163.85000610351562,165.0,153.93429565429688,197968
2012-04-09,165.0,171.0,164.6999969482422,169.35000610351562,157.99258422851562,35776
2012-04-10,169.89999389648438,170.9499969482422,165.5,169.6999969482422,158.31907653808594,56524
2012-04-11,168.0,172.5,166.4499969482422,171.85000610351562,160.32489013671875,1153833
2012-04-12,173.0,175.10000610351562,172.5,173.3000030517578,161.6776580810547,34634
2012-04-13,174.60000610351562,175.0,170.10000610351562,171.1999969482422,159.71849060058594,31511
2012-04-16,171.0,173.75,165.0,171.75,160.23159790039062,40440
2012-04-17,173.0,174.89999389648438,169.5,170.35000610351562,158.92550659179688,40420
2012-04-18,172.0,177.5,170.0,176.5,164.6630401611328,104992
2012-04-19,178.89999389648438,178.89999389648438,171.10000610351562,174.8000030517578,163.07708740234375,701466
2012-04-20,174.6999969482422,177.39999389648438,172.10000610351562,172.8000030517578,161.211181640625,68687
2012-04-23,175.4499969482422,178.0,172.5,173.4499969482422,161.8175811767578,65835
2012-04-24,175.60000610351562,175.60000610351562,171.5500030517578,172.5500030517578,160.97796630859375,39270
2012-04-25,174.89999389648438,175.0,172.25,172.5500030517578,160.97796630859375,28597
2012-04-26,172.4499969482422,174.6999969482422,172.0,173.10000610351562,161.4910888671875,40590
2012-04-27,172.5,174.8000030517578,172.0,172.5,160.9313201904297,30030
2012-04-30,172.75,186.0,171.39999389648438,182.0,169.794189453125,162889
2012-05-02,180.0,187.4499969482422,178.5500030517578,180.10000610351562,168.02163696289062,177187
2012-05-03,178.0500030517578,181.6999969482422,173.1999969482422,174.0500030517578,162.37738037109375,44915
2012-05-04,174.0500030517578,174.8000030517578,171.6999969482422,173.75,162.09751892089844,40348
2012-05-07,172.0,176.8000030517578,169.25,175.8000030517578,164.01002502441406,179621
2012-05-08,176.0,176.14999389648438,173.0,173.39999389648438,161.7709197998047,48991
2012-05-09,172.0,179.85000610351562,171.75,177.10000610351562,165.22279357910156,86386
2012-05-10,178.0,182.0,172.1999969482422,172.89999389648438,161.3044891357422,84263
2012-05-11,178.0,181.0,172.25,177.25,165.3627471923828,214528
2012-05-14,178.0,180.75,175.60000610351562,179.6999969482422,167.64845275878906,207682
2012-05-15,175.5,180.0,175.5,179.64999389648438,167.601806640625,119101
2012-05-16,176.0500030517578,179.60000610351562,175.0,175.5,163.7301025390625,1409148
2012-05-17,174.8000030517578,178.0,173.10000610351562,174.1999969482422,162.5172882080078,605566
2012-05-18,173.0500030517578,176.0,171.60000610351562,174.35000610351562,162.65724182128906,74815
2012-05-21,175.5,178.1999969482422,168.39999389648438,170.3000030517578,158.87884521484375,80197
2012-05-22,171.0,173.85000610351562,169.14999389648438,169.89999389648438,158.50567626953125,226683
2012-05-23,169.14999389648438,170.89999389648438,165.5,170.0,158.59898376464844,80409
2012-05-24,170.1999969482422,173.35000610351562,166.5500030517578,168.10000610351562,156.826416015625,29603
2012-05-25,169.3000030517578,172.0500030517578,168.5500030517578,170.10000610351562,158.6923065185547,62236
2012-05-28,169.5,171.9499969482422,164.39999389648438,165.14999389648438,154.0742645263672,52403
2012-05-29,164.5,165.8000030517578,162.6999969482422,164.3000030517578,153.28125,47847
2012-05-30,167.4499969482422,167.4499969482422,162.0,162.5500030517578,151.6486053466797,14282
2012-05-31,163.5500030517578,171.75,158.60000610351562,166.1999969482422,155.0538330078125,205462
2012-06-01,167.5500030517578,170.10000610351562,165.1999969482422,167.25,156.03341674804688,32663
2012-06-04,166.5,169.5,163.25,167.0,155.80015563964844,73074
2012-06-05,167.9499969482422,168.5,163.75,165.10000610351562,154.02760314941406,223056
2012-06-06,170.0,170.0,165.10000610351562,169.0,157.66604614257812,351616
2012-06-07,169.0,178.0,169.0,174.1999969482422,162.5172882080078,548637
2012-06-08,174.0,180.0,173.0,174.39999389648438,162.703857421875,723915
2012-06-11,174.0,175.8000030517578,168.0,169.0,157.66604614257812,47894
2012-06-12,170.25,172.75,167.60000610351562,168.39999389648438,157.1062774658203,35289
2012-06-13,168.5500030517578,171.4499969482422,163.5500030517578,165.1999969482422,154.12088012695312,76529
2012-06-14,164.5500030517578,166.89999389648438,161.6999969482422,162.35000610351562,151.46202087402344,44941
2012-06-15,162.35000610351562,165.0,161.25,162.3000030517578,151.4153594970703,216441
2012-06-18,164.0,165.1999969482422,161.0500030517578,163.0500030517578,152.1150665283203,18750
2012-06-19,162.35000610351562,163.5,159.10000610351562,159.9499969482422,149.22299194335938,63131
2012-06-20,158.0,163.0,158.0,160.85000610351562,150.06263732910156,89692
2012-06-21,161.0,163.8000030517578,160.25,163.25,152.3016357421875,145021
2012-06-22,162.0,163.8000030517578,161.5500030517578,163.14999389648438,152.2083740234375,39918
2012-06-25,164.5,164.89999389648438,161.1999969482422,162.10000610351562,151.22879028320312,28026
2012-06-26,162.6999969482422,166.89999389648438,161.8000030517578,165.14999389648438,154.0742645263672,390627
2012-06-27,164.6999969482422,167.8000030517578,164.6999969482422,166.1999969482422,155.0538330078125,40915
2012-06-28,166.75,167.39999389648438,164.5,165.0,153.93429565429688,91151
2012-06-29,166.89999389648438,167.3000030517578,164.75,165.85000610351562,154.72731018066406,20823
2012-07-02,172.0,172.0,166.0,166.60000610351562,155.427001953125,18360
2012-07-03,168.0,168.0,164.25,165.5500030517578,154.4473876953125,19939
2012-07-04,166.89999389648438,168.4499969482422,165.5500030517578,166.75,155.5669403076172,321310
2012-07-05,167.6999969482422,176.5,166.6999969482422,171.10000610351562,159.6251983642578,521259
2012-07-06,171.14999389648438,172.9499969482422,168.60000610351562,169.5,159.9082489013672,118165
2012-07-09,170.9499969482422,171.0,166.25,167.0500030517578,157.5968780517578,19256
2012-07-10,168.89999389648438,169.0,162.0,163.60000610351562,154.34210205078125,209172
2012-07-11,166.5500030517578,166.5500030517578,160.25,160.64999389648438,151.55902099609375,261320
